Crop,District,Year,Month,Price_INR_per_Quintal
Jowar,Bagalkot,2022,9,3768.29
Jowar,Bagalkot,2022,10,3354.4
Jowar,Bagalkot,2022,11,3437.01
Jowar,Bagalkot,2022,12,3248.19
Jowar,Bagalkot,2023,1,3675.85
Jowar,Bagalkot,2023,2,4033.79
Jowar,Bagalkot,2023,3,4207.89
Jowar,Bagalkot,2023,4,4390.6
Jowar,Bagalkot,2023,5,3670.16
Jowar,Bagalkot,2023,6,3602.57
Jowar,Bagalkot,2023,7,3658.8
Jowar,Bagalkot,2023,8,3843.75
Jowar,Bagalkot,2023,9,3258.56
Jowar,Bagalkot,2023,10,4084.11
Jowar,Bagalkot,2023,11,3660.31
Jowar,Bagalkot,2023,12,4251.88
Jowar,Bagalkot,2024,1,3477.5
Jowar,Bagalkot,2024,2,3679.0
Jowar,Bagalkot,2024,3,3989.35
Jowar,Bagalkot,2024,4,4021.9
Jowar,Bagalkot,2024,5,4230.77
Jowar,Bagalkot,2024,6,4181.01
Jowar,Bagalkot,2024,7,4193.57
Jowar,Bagalkot,2024,8,3594.9
Jowar,Bagalkot,2024,9,3560.35
Jowar,Bagalkot,2024,10,3638.24
Jowar,Bagalkot,2024,11,4009.56
Jowar,Bagalkot,2024,12,4132.07
Jowar,Bagalkot,2025,1,3881.36
Jowar,Bagalkot,2025,2,3443.03
Jowar,Bagalkot,2025,3,4580.44
Jowar,Bagalkot,2025,4,4076.63
Jowar,Bagalkot,2025,5,3528.33
Jowar,Bagalkot,2025,6,4505.43
Jowar,Bagalkot,2025,7,4437.72
Jowar,Bagalkot,2025,8,4142.77
Jowar,Bagalkot,2025,9,4176.78
Jowar,Bagalkot,2025,10,4290.94
Jowar,Bagalkot,2025,11,3459.67
Jowar,Bagalkot,2025,12,4035.3
Jowar,Belagavi,2010,1,2625.7
Jowar,Belagavi,2010,2,3042.13
Jowar,Belagavi,2010,3,2581.62
Jowar,Belagavi,2010,4,2196.66
Jowar,Belagavi,2010,5,3229.09
Jowar,Belagavi,2010,6,3060.48
Jowar,Belagavi,2010,7,2403.61
Jowar,Belagavi,2010,8,2774.8
Jowar,Belagavi,2010,9,2818.53
Jowar,Belagavi,2010,10,2584.33
Jowar,Belagavi,2010,11,3167.09
Jowar,Belagavi,2010,12,1993.97
Jowar,Belagavi,2011,1,3083.97
Jowar,Belagavi,2011,2,2994.69
Jowar,Belagavi,2011,3,2583.58
Jowar,Belagavi,2011,4,2520.56
Jowar,Belagavi,2011,5,2728.64
Jowar,Belagavi,2011,6,2652.36
Jowar,Belagavi,2011,7,3192.27
Jowar,Belagavi,2011,8,2325.47
Jowar,Belagavi,2011,9,2371.54
Jowar,Belagavi,2011,10,2054.62
Jowar,Belagavi,2011,11,2920.37
Jowar,Belagavi,2011,12,2475.67
Jowar,Belagavi,2012,1,2364.41
Jowar,Belagavi,2012,2,2377.42
Jowar,Belagavi,2012,3,2949.17
Jowar,Belagavi,2012,4,2918.88
Jowar,Belagavi,2012,5,2364.23
Jowar,Belagavi,2012,6,2237.4
Jowar,Belagavi,2012,7,3005.26
Jowar,Belagavi,2012,8,3184.98
Jowar,Belagavi,2012,9,2901.52
Jowar,Belagavi,2012,10,3076.05
Jowar,Belagavi,2012,11,3085.61
Jowar,Belagavi,2012,12,2206.86
Jowar,Belagavi,2013,1,2853.16
Jowar,Belagavi,2013,2,2864.42
Jowar,Belagavi,2013,3,3272.71
Jowar,Belagavi,2013,4,2560.65
Jowar,Belagavi,2013,5,2647.43
Jowar,Belagavi,2013,6,2873.79
Jowar,Belagavi,2013,7,2434.16
Jowar,Belagavi,2013,8,2234.54
Jowar,Belagavi,2013,9,3342.75
Jowar,Belagavi,2013,10,2191.61
Jowar,Belagavi,2013,11,2903.72
Jowar,Belagavi,2013,12,2973.91
Jowar,Belagavi,2014,1,3362.4
Jowar,Belagavi,2014,2,3412.96
Jowar,Belagavi,2014,3,3570.44
Jowar,Belagavi,2014,4,3452.27
Jowar,Belagavi,2014,5,3113.47
Jowar,Belagavi,2014,6,2348.76
Jowar,Belagavi,2014,7,2806.56
Jowar,Belagavi,2014,8,2895.4
Jowar,Belagavi,2014,9,3056.72
Jowar,Belagavi,2014,10,2342.36
Jowar,Belagavi,2014,11,3434.75
Jowar,Belagavi,2014,12,2984.5
Jowar,Belagavi,2015,1,2721.85
Jowar,Belagavi,2015,2,3704.91
Jowar,Belagavi,2015,3,2877.5
Jowar,Belagavi,2015,4,3615.96
Jowar,Belagavi,2015,5,2697.44
Jowar,Belagavi,2015,6,3210.82
Jowar,Belagavi,2015,7,3576.72
Jowar,Belagavi,2015,8,2601.21
Jowar,Belagavi,2015,9,3026.16
Jowar,Belagavi,2015,10,3506.17
Jowar,Belagavi,2015,11,3147.63
Jowar,Belagavi,2015,12,3008.89
Jowar,Belagavi,2016,1,2510.91
Jowar,Belagavi,2016,2,3168.03
Jowar,Belagavi,2016,3,3769.15
Jowar,Belagavi,2016,4,3330.21
Jowar,Belagavi,2016,5,2892.17
Jowar,Belagavi,2016,6,3618.89
Jowar,Belagavi,2016,7,3209.04
Jowar,Belagavi,2016,8,2901.5
Jowar,Belagavi,2016,9,3538.94
Jowar,Belagavi,2016,10,3298.67
Jowar,Belagavi,2016,11,2796.36
Jowar,Belagavi,2016,12,2528.03
Jowar,Belagavi,2017,1,3583.44
Jowar,Belagavi,2017,2,2978.11
Jowar,Belagavi,2017,3,3711.03
Jowar,Belagavi,2017,4,2583.73
Jowar,Belagavi,2017,5,2790.65
Jowar,Belagavi,2017,6,3097.27
Jowar,Belagavi,2017,7,3423.97
Jowar,Belagavi,2017,8,3389.87
Jowar,Belagavi,2017,9,2799.4
Jowar,Belagavi,2017,10,2530.62
Jowar,Belagavi,2017,11,3092.87
Jowar,Belagavi,2017,12,3799.12
Jowar,Belagavi,2018,1,3371.35
Jowar,Belagavi,2018,2,3218.47
Jowar,Belagavi,2018,3,3882.97
Jowar,Belagavi,2018,4,3954.48
Jowar,Belagavi,2018,5,2751.51
Jowar,Belagavi,2018,6,2790.05
Jowar,Belagavi,2018,7,3402.73
Jowar,Belagavi,2018,8,3478.67
Jowar,Belagavi,2018,9,3387.35
Jowar,Belagavi,2018,10,3013.74
Jowar,Belagavi,2018,11,3537.12
Jowar,Belagavi,2018,12,3911.08
Jowar,Belagavi,2019,1,3777.5
Jowar,Belagavi,2019,2,3210.86
Jowar,Belagavi,2019,3,3159.41
Jowar,Belagavi,2019,4,2813.34
Jowar,Belagavi,2019,5,2860.98
Jowar,Belagavi,2019,6,3071.16
Jowar,Belagavi,2019,7,2668.84
Jowar,Belagavi,2019,8,3477.73
Jowar,Belagavi,2019,9,3242.33
Jowar,Belagavi,2019,10,3010.91
Jowar,Belagavi,2019,11,3528.38
Jowar,Belagavi,2019,12,3022.55
Jowar,Belagavi,2020,1,3738.13
Jowar,Belagavi,2020,2,3954.32
Jowar,Belagavi,2020,3,3692.83
Jowar,Belagavi,2020,4,3576.86
Jowar,Belagavi,2020,5,3525.82
Jowar,Belagavi,2020,6,3030.47
Jowar,Belagavi,2020,7,4011.59
Jowar,Belagavi,2020,8,3228.77
Jowar,Belagavi,2020,9,3419.0
Jowar,Belagavi,2020,10,2789.06
Jowar,Belagavi,2020,11,3307.47
Jowar,Belagavi,2020,12,3755.65
Jowar,Belagavi,2021,1,4073.11
Jowar,Belagavi,2021,2,4201.65
Jowar,Belagavi,2021,3,3381.3
Jowar,Belagavi,2021,4,3261.77
Jowar,Belagavi,2021,5,4190.85
Jowar,Belagavi,2021,6,3197.92
Jowar,Belagavi,2021,7,3714.01
Jowar,Belagavi,2021,8,3898.79
Jowar,Belagavi,2021,9,3029.33
Jowar,Belagavi,2021,10,3620.78
Jowar,Belagavi,2021,11,3442.28
Jowar,Belagavi,2021,12,3663.3
Jowar,Belagavi,2022,1,3227.67
Jowar,Belagavi,2022,2,3025.39
Jowar,Belagavi,2022,3,3561.63
Jowar,Belagavi,2022,4,3423.31
Jowar,Belagavi,2022,5,3149.32
Jowar,Belagavi,2022,6,2965.37
Jowar,Belagavi,2022,7,3688.98
Jowar,Belagavi,2022,8,3523.81
Jowar,Belagavi,2022,9,4030.01
Jowar,Belagavi,2022,10,2984.09
Jowar,Belagavi,2022,11,3716.72
Jowar,Belagavi,2022,12,3974.94
Jowar,Belagavi,2023,1,3440.77
Jowar,Belagavi,2023,2,3747.6
Jowar,Belagavi,2023,3,3735.97
Jowar,Belagavi,2023,4,4027.28
Jowar,Belagavi,2023,5,3897.05
Jowar,Belagavi,2023,6,3843.37
Jowar,Belagavi,2023,7,4015.07
Jowar,Belagavi,2023,8,4356.41
Jowar,Belagavi,2023,9,3359.88
Jowar,Belagavi,2023,10,3624.51
Jowar,Belagavi,2023,11,3200.19
Jowar,Belagavi,2023,12,3259.55
Jowar,Belagavi,2024,1,3326.96
Jowar,Belagavi,2024,2,3941.35
Jowar,Belagavi,2024,3,3855.21
Jowar,Belagavi,2024,4,3567.12
Jowar,Belagavi,2024,5,4404.3
Jowar,Belagavi,2024,6,3554.0
Jowar,Belagavi,2024,7,3449.67
Jowar,Belagavi,2024,8,3790.06
Jowar,Belagavi,2024,9,4399.32
Jowar,Belagavi,2024,10,3709.29
Jowar,Belagavi,2024,11,3329.12
Jowar,Belagavi,2024,12,3415.97
Jowar,Belagavi,2025,1,3591.51
Jowar,Belagavi,2025,2,4428.6
Jowar,Belagavi,2025,3,3784.98
Jowar,Belagavi,2025,4,3471.34
Jowar,Belagavi,2025,5,4347.22
Jowar,Belagavi,2025,6,4006.72
Jowar,Belagavi,2025,7,4456.59
Jowar,Belagavi,2025,8,3877.74
Jowar,Belagavi,2025,9,3921.13
Jowar,Belagavi,2025,10,3865.68
Jowar,Belagavi,2025,11,3114.82
Jowar,Belagavi,2025,12,4136.59
Jowar,Dharwad,2010,1,2272.26
Jowar,Dharwad,2010,2,2234.57
Jowar,Dharwad,2010,3,2545.09
Jowar,Dharwad,2010,4,3328.69
Jowar,Dharwad,2010,5,2154.9
Jowar,Dharwad,2010,6,2985.33
Jowar,Dharwad,2010,7,2180.28
Jowar,Dharwad,2010,8,2282.73
Jowar,Dharwad,2010,9,2393.48
Jowar,Dharwad,2010,10,2148.13
Jowar,Dharwad,2010,11,2332.22
Jowar,Dharwad,2010,12,2237.51
Jowar,Dharwad,2011,1,3260.71
Jowar,Dharwad,2011,2,3354.72
Jowar,Dharwad,2011,3,2064.33
Jowar,Dharwad,2011,4,2946.8
Jowar,Dharwad,2011,5,2599.22
Jowar,Dharwad,2011,6,2401.23
Jowar,Dharwad,2011,7,2688.9
Jowar,Dharwad,2011,8,3106.42
Jowar,Dharwad,2011,9,2617.17
Jowar,Dharwad,2011,10,2297.63
Jowar,Dharwad,2011,11,3332.32
Jowar,Dharwad,2011,12,2880.89
Jowar,Dharwad,2012,1,2970.03
Jowar,Dharwad,2012,2,3302.98
Jowar,Dharwad,2012,3,2254.06
Jowar,Dharwad,2012,4,2706.82
Jowar,Dharwad,2012,5,2867.43
Jowar,Dharwad,2012,6,2165.39
Jowar,Dharwad,2012,7,2516.77
Jowar,Dharwad,2012,8,2404.43
Jowar,Dharwad,2012,9,2336.66
Jowar,Dharwad,2012,10,3116.85
Jowar,Dharwad,2012,11,3160.71
Jowar,Dharwad,2012,12,2383.18
Jowar,Dharwad,2013,1,2495.63
Jowar,Dharwad,2013,2,2923.9
Jowar,Dharwad,2013,3,3260.46
Jowar,Dharwad,2013,4,2871.46
Jowar,Dharwad,2013,5,2861.15
Jowar,Dharwad,2013,6,2643.04
Jowar,Dharwad,2013,7,2283.12
Jowar,Dharwad,2013,8,2448.28
Jowar,Dharwad,2013,9,2625.8
Jowar,Dharwad,2013,10,2783.16
Jowar,Dharwad,2013,11,2660.41
Jowar,Dharwad,2013,12,2411.71
Jowar,Dharwad,2014,1,2881.96
Jowar,Dharwad,2014,2,3474.63
Jowar,Dharwad,2014,3,2709.16
Jowar,Dharwad,2014,4,2766.48
Jowar,Dharwad,2014,5,2652.75
Jowar,Dharwad,2014,6,3670.36
Jowar,Dharwad,2014,7,2362.29
Jowar,Dharwad,2014,8,3251.51
Jowar,Dharwad,2014,9,2895.41
Jowar,Dharwad,2014,10,2270.55
Jowar,Dharwad,2014,11,2754.84
Jowar,Dharwad,2014,12,3488.91
Jowar,Dharwad,2015,1,3108.93
Jowar,Dharwad,2015,2,3007.55
Jowar,Dharwad,2015,3,2636.96
Jowar,Dharwad,2015,4,3771.25
Jowar,Dharwad,2015,5,3635.3
Jowar,Dharwad,2015,6,3712.91
Jowar,Dharwad,2015,7,2866.82
Jowar,Dharwad,2015,8,3002.8
Jowar,Dharwad,2015,9,2846.7
Jowar,Dharwad,2015,10,2953.85
Jowar,Dharwad,2015,11,3269.04
Jowar,Dharwad,2015,12,2705.15
Jowar,Dharwad,2016,1,2918.51
Jowar,Dharwad,2016,2,3336.85
Jowar,Dharwad,2016,3,2590.89
Jowar,Dharwad,2016,4,2867.12
Jowar,Dharwad,2016,5,2794.23
Jowar,Dharwad,2016,6,2914.79
Jowar,Dharwad,2016,7,2666.53
Jowar,Dharwad,2016,8,3357.66
Jowar,Dharwad,2016,9,3167.11
Jowar,Dharwad,2016,10,3190.21
Jowar,Dharwad,2016,11,2620.24
Jowar,Dharwad,2016,12,3161.53
Jowar,Dharwad,2017,1,3211.18
Jowar,Dharwad,2017,2,3313.51
Jowar,Dharwad,2017,3,2833.11
Jowar,Dharwad,2017,4,2776.05
Jowar,Dharwad,2017,5,3729.72
Jowar,Dharwad,2017,6,3361.12
Jowar,Dharwad,2017,7,3601.28
Jowar,Dharwad,2017,8,3643.29
Jowar,Dharwad,2017,9,2754.37
Jowar,Dharwad,2017,10,2909.69
Jowar,Dharwad,2017,11,3480.33
Jowar,Dharwad,2017,12,3130.36
Jowar,Dharwad,2018,1,3982.85
Jowar,Dharwad,2018,2,3867.21
Jowar,Dharwad,2018,3,2986.3
Jowar,Dharwad,2018,4,3363.38
Jowar,Dharwad,2018,5,3433.47
Jowar,Dharwad,2018,6,2955.94
Jowar,Dharwad,2018,7,2893.21
Jowar,Dharwad,2018,8,3680.82
Jowar,Dharwad,2018,9,3494.71
Jowar,Dharwad,2018,10,3549.41
Jowar,Dharwad,2018,11,3243.78
Jowar,Dharwad,2018,12,3838.13
Jowar,Dharwad,2019,1,3655.0
Jowar,Dharwad,2019,2,3363.06
Jowar,Dharwad,2019,3,3415.24
Jowar,Dharwad,2019,4,3065.44
Jowar,Dharwad,2019,5,3145.75
Jowar,Dharwad,2019,6,3148.06
Jowar,Dharwad,2019,7,3967.98
Jowar,Dharwad,2019,8,3276.65
Jowar,Dharwad,2019,9,3877.01
Jowar,Dharwad,2019,10,3298.65
Jowar,Dharwad,2019,11,2897.89
Jowar,Dharwad,2019,12,3422.85
Jowar,Dharwad,2020,1,2930.32
Jowar,Dharwad,2020,2,3229.84
Jowar,Dharwad,2020,3,3589.01
Jowar,Dharwad,2020,4,4038.14
Jowar,Dharwad,2020,5,3715.59
Jowar,Dharwad,2020,6,3131.36
Jowar,Dharwad,2020,7,2960.18
Jowar,Dharwad,2020,8,3830.85
Jowar,Dharwad,2020,9,3874.84
Jowar,Dharwad,2020,10,3971.67
Jowar,Dharwad,2020,11,3068.97
Jowar,Dharwad,2020,12,3511.28
Jowar,Dharwad,2021,1,3153.12
Jowar,Dharwad,2021,2,3386.89
Jowar,Dharwad,2021,3,3751.75
Jowar,Dharwad,2021,4,3660.46
Jowar,Dharwad,2021,5,3016.37
Jowar,Dharwad,2021,6,3397.59
Jowar,Dharwad,2021,7,3740.55
Jowar,Dharwad,2021,8,3660.5
Jowar,Dharwad,2021,9,3372.72
Jowar,Dharwad,2021,10,2963.79
Jowar,Dharwad,2021,11,2854.07
Jowar,Dharwad,2021,12,3659.23
Jowar,Dharwad,2022,1,3434.17
Jowar,Dharwad,2022,2,3397.21
Jowar,Dharwad,2022,3,4156.76
Jowar,Dharwad,2022,4,3326.76
Jowar,Dharwad,2022,5,3190.64
Jowar,Dharwad,2022,6,3385.46
Jowar,Dharwad,2022,7,3300.9
Jowar,Dharwad,2022,8,3274.85
Jowar,Dharwad,2022,9,4019.37
Jowar,Dharwad,2022,10,3283.19
Jowar,Dharwad,2022,11,2966.08
Jowar,Dharwad,2022,12,3548.63
Jowar,Dharwad,2023,1,3214.53
Jowar,Dharwad,2023,2,3313.61
Jowar,Dharwad,2023,3,3893.42
Jowar,Dharwad,2023,4,4172.78
Jowar,Dharwad,2023,5,3998.39
Jowar,Dharwad,2023,6,3389.99
Jowar,Dharwad,2023,7,3931.86
Jowar,Dharwad,2023,8,4030.9
Jowar,Dharwad,2023,9,3673.99
Jowar,Dharwad,2023,10,3745.78
Jowar,Dharwad,2023,11,3889.93
Jowar,Dharwad,2023,12,3228.44
Jowar,Dharwad,2024,1,3409.15
Jowar,Dharwad,2024,2,3267.14
Jowar,Dharwad,2024,3,3650.09
Jowar,Dharwad,2024,4,3182.23
Jowar,Dharwad,2024,5,3753.2
Jowar,Dharwad,2024,6,3717.81
Jowar,Dharwad,2024,7,4415.12
Jowar,Dharwad,2024,8,4062.49
Jowar,Dharwad,2024,9,3052.72
Jowar,Dharwad,2024,10,3471.5
Jowar,Dharwad,2024,11,3216.07
Jowar,Dharwad,2024,12,4413.38
Jowar,Dharwad,2025,1,3547.5
Jowar,Dharwad,2025,2,3474.11
Jowar,Dharwad,2025,3,3519.5
Jowar,Dharwad,2025,4,4410.44
Jowar,Dharwad,2025,5,3321.73
Jowar,Dharwad,2025,6,3821.75
Jowar,Dharwad,2025,7,4351.93
Jowar,Dharwad,2025,8,3193.95
Jowar,Dharwad,2025,9,3396.2
Jowar,Dharwad,2025,10,4039.82
Jowar,Dharwad,2025,11,3452.11
Jowar,Dharwad,2025,12,3797.88
Jowar,Haveri,2010,1,2820.8
Jowar,Haveri,2010,2,2397.84
Jowar,Haveri,2010,3,2483.18
Jowar,Haveri,2010,4,2578.85
Jowar,Haveri,2010,5,3091.03
Jowar,Haveri,2010,6,2104.68
Jowar,Haveri,2010,7,3324.48
Jowar,Haveri,2010,8,3205.8
Jowar,Haveri,2010,9,2693.9
Jowar,Haveri,2010,10,2646.08
Jowar,Haveri,2010,11,2679.32
Jowar,Haveri,2010,12,2350.27
Jowar,Haveri,2011,1,3059.51
Jowar,Haveri,2011,2,2170.54
Jowar,Haveri,2011,3,2266.2
Jowar,Haveri,2011,4,2522.85
Jowar,Haveri,2011,5,2904.26
Jowar,Haveri,2011,6,2380.7
Jowar,Haveri,2011,7,3131.55
Jowar,Haveri,2011,8,2114.19
Jowar,Haveri,2011,9,2883.67
Jowar,Haveri,2011,10,2766.36
Jowar,Haveri,2011,11,2983.22
Jowar,Haveri,2011,12,2997.71
Jowar,Haveri,2012,1,3261.71
Jowar,Haveri,2012,2,2781.15
Jowar,Haveri,2012,3,2495.58
Jowar,Haveri,2012,4,3090.24
Jowar,Haveri,2012,5,2732.2
Jowar,Haveri,2012,6,2790.08
Jowar,Haveri,2012,7,3150.91
Jowar,Haveri,2012,8,2246.82
Jowar,Haveri,2012,9,2664.68
Jowar,Haveri,2012,10,2763.98
Jowar,Haveri,2012,11,3428.61
Jowar,Haveri,2012,12,2704.56
Jowar,Haveri,2013,1,3408.01
Jowar,Haveri,2013,2,3527.89
Jowar,Haveri,2013,3,3435.41
Jowar,Haveri,2013,4,3027.53
Jowar,Haveri,2013,5,2422.42
Jowar,Haveri,2013,6,3179.39
Jowar,Haveri,2013,7,2564.2
Jowar,Haveri,2013,8,3363.03
Jowar,Haveri,2013,9,3108.87
Jowar,Haveri,2013,10,2403.01
Jowar,Haveri,2013,11,3072.37
Jowar,Haveri,2013,12,2430.56
Jowar,Haveri,2014,1,2511.18
Jowar,Haveri,2014,2,3399.66
Jowar,Haveri,2014,3,2802.67
Jowar,Haveri,2014,4,3138.3
Jowar,Haveri,2014,5,3671.76
Jowar,Haveri,2014,6,3413.51
Jowar,Haveri,2014,7,3624.53
Jowar,Haveri,2014,8,3551.15
Jowar,Haveri,2014,9,2470.68
Jowar,Haveri,2014,10,3273.63
Jowar,Haveri,2014,11,2516.28
Jowar,Haveri,2014,12,2655.96
Jowar,Haveri,2015,1,3733.05
Jowar,Haveri,2015,2,2892.65
Jowar,Haveri,2015,3,3340.4
Jowar,Haveri,2015,4,3222.06
Jowar,Haveri,2015,5,3579.17
Jowar,Haveri,2015,6,3210.33
Jowar,Haveri,2015,7,3246.71
Jowar,Haveri,2015,8,2368.49
Jowar,Haveri,2015,9,3026.62
Jowar,Haveri,2015,10,3188.99
Jowar,Haveri,2015,11,3266.36
Jowar,Haveri,2015,12,2849.96
Jowar,Haveri,2016,1,3275.03
Jowar,Haveri,2016,2,2981.51
Jowar,Haveri,2016,3,3004.51
Jowar,Haveri,2016,4,3095.69
Jowar,Haveri,2016,5,3088.29
Jowar,Haveri,2016,6,3016.48
Jowar,Haveri,2016,7,3508.94
Jowar,Haveri,2016,8,3655.78
Jowar,Haveri,2016,9,2862.12
Jowar,Haveri,2016,10,3480.4
Jowar,Haveri,2016,11,2899.23
Jowar,Haveri,2016,12,3150.45
Jowar,Haveri,2017,1,3564.91
Jowar,Haveri,2017,2,3178.12
Jowar,Haveri,2017,3,2824.19
Jowar,Haveri,2017,4,3235.83
Jowar,Haveri,2017,5,3732.95
Jowar,Haveri,2017,6,3509.71
Jowar,Haveri,2017,7,3464.67
Jowar,Haveri,2017,8,3188.87
Jowar,Haveri,2017,9,2748.29
Jowar,Haveri,2017,10,2902.51
Jowar,Haveri,2017,11,2879.25
Jowar,Haveri,2017,12,2706.43
Jowar,Haveri,2018,1,3221.54
Jowar,Haveri,2018,2,3905.33
Jowar,Haveri,2018,3,3127.13
Jowar,Haveri,2018,4,3304.16
Jowar,Haveri,2018,5,2960.96
Jowar,Haveri,2018,6,3434.04
Jowar,Haveri,2018,7,3068.13
Jowar,Haveri,2018,8,3114.93
Jowar,Haveri,2018,9,2745.2
Jowar,Haveri,2018,10,3632.48
Jowar,Haveri,2018,11,3422.73
Jowar,Haveri,2018,12,3359.83
Jowar,Haveri,2019,1,3528.66
Jowar,Haveri,2019,2,3568.71
Jowar,Haveri,2019,3,3266.11
Jowar,Haveri,2019,4,3167.5
Jowar,Haveri,2019,5,3450.26
Jowar,Haveri,2019,6,3917.18
Jowar,Haveri,2019,7,3840.26
Jowar,Haveri,2019,8,3076.03
Jowar,Haveri,2019,9,3793.56
Jowar,Haveri,2019,10,3368.96
Jowar,Haveri,2019,11,3772.99
Jowar,Haveri,2019,12,2940.85
Jowar,Haveri,2020,1,3204.99
Jowar,Haveri,2020,2,3427.16
Jowar,Haveri,2020,3,3553.12
Jowar,Haveri,2020,4,3483.23
Jowar,Haveri,2020,5,4192.87
Jowar,Haveri,2020,6,3690.17
Jowar,Haveri,2020,7,3490.3
Jowar,Haveri,2020,8,3346.07
Jowar,Haveri,2020,9,3900.81
Jowar,Haveri,2020,10,3441.99
Jowar,Haveri,2020,11,3014.86
Jowar,Haveri,2020,12,3394.63
Jowar,Haveri,2021,1,3408.13
Jowar,Haveri,2021,2,3316.59
Jowar,Haveri,2021,3,3640.29
Jowar,Haveri,2021,4,3314.31
Jowar,Haveri,2021,5,3905.67
Jowar,Haveri,2021,6,3697.0
Jowar,Haveri,2021,7,3031.78
Jowar,Haveri,2021,8,3190.99
Jowar,Haveri,2021,9,3984.84
Jowar,Haveri,2021,10,3528.54
Jowar,Haveri,2021,11,3765.52
Jowar,Haveri,2021,12,3073.87
Jowar,Haveri,2022,1,4250.43
Jowar,Haveri,2022,2,3672.94
Jowar,Haveri,2022,3,4180.93
Jowar,Haveri,2022,4,4230.48
Jowar,Haveri,2022,5,3807.77
Jowar,Haveri,2022,6,3240.34
Jowar,Haveri,2022,7,3464.12
Jowar,Haveri,2022,8,3120.71
Jowar,Haveri,2022,9,3872.71
Jowar,Haveri,2022,10,3847.93
Jowar,Haveri,2022,11,3623.1
Jowar,Haveri,2022,12,4009.89
Jowar,Haveri,2023,1,3993.82
Jowar,Haveri,2023,2,4219.66
Jowar,Haveri,2023,3,3346.95
Jowar,Haveri,2023,4,4480.92
Jowar,Haveri,2023,5,3799.17
Jowar,Haveri,2023,6,3487.36
Jowar,Haveri,2023,7,3170.96
Jowar,Haveri,2023,8,4021.49
Jowar,Haveri,2023,9,3319.15
Jowar,Haveri,2023,10,3373.72
Jowar,Haveri,2023,11,3883.69
Jowar,Haveri,2023,12,4089.5
Jowar,Haveri,2024,1,3617.68
Jowar,Haveri,2024,2,4390.94
Jowar,Haveri,2024,3,3630.65
Jowar,Haveri,2024,4,3384.94
Jowar,Haveri,2024,5,3430.96
Jowar,Haveri,2024,6,3805.64
Jowar,Haveri,2024,7,3274.81
Jowar,Haveri,2024,8,4313.28
Jowar,Haveri,2024,9,3913.71
Jowar,Haveri,2024,10,3674.06
Jowar,Haveri,2024,11,3934.18
Jowar,Haveri,2024,12,3467.89
Jowar,Haveri,2025,1,3789.68
Jowar,Haveri,2025,2,4478.27
Jowar,Haveri,2025,3,4465.77
Jowar,Haveri,2025,4,3523.43
Jowar,Haveri,2025,5,4136.77
Jowar,Haveri,2025,6,3564.73
Jowar,Haveri,2025,7,3785.38
Jowar,Haveri,2025,8,3883.9
Jowar,Haveri,2025,9,4219.53
Jowar,Haveri,2025,10,3834.25
Jowar,Haveri,2025,11,4215.72
Jowar,Haveri,2025,12,4176.09
Jowar,Gadag,2010,1,2567.83
Jowar,Gadag,2010,2,2244.86
Jowar,Gadag,2010,3,2524.92
Jowar,Gadag,2010,4,2224.88
Jowar,Gadag,2010,5,1996.85
Jowar,Gadag,2010,6,3285.38
Jowar,Gadag,2010,7,2082.17
Jowar,Gadag,2010,8,1941.28
Jowar,Gadag,2010,9,2142.12
Jowar,Gadag,2010,10,2862.86
Jowar,Gadag,2010,11,2940.65
Jowar,Gadag,2010,12,3230.8
Jowar,Gadag,2011,1,2992.76
Jowar,Gadag,2011,2,2754.15
Jowar,Gadag,2011,3,2225.12
Jowar,Gadag,2011,4,3368.09
Jowar,Gadag,2011,5,2810.29
Jowar,Gadag,2011,6,3158.44
Jowar,Gadag,2011,7,2704.75
Jowar,Gadag,2011,8,3097.75
Jowar,Gadag,2011,9,2811.31
Jowar,Gadag,2011,10,3312.83
Jowar,Gadag,2011,11,3277.12
Jowar,Gadag,2011,12,3158.12
Jowar,Gadag,2012,1,2976.84
Jowar,Gadag,2012,2,3326.24
Jowar,Gadag,2012,3,3012.61
Jowar,Gadag,2012,4,2421.7
Jowar,Gadag,2012,5,2955.21
Jowar,Gadag,2012,6,2259.75
Jowar,Gadag,2012,7,2715.03
Jowar,Gadag,2012,8,3355.1
Jowar,Gadag,2012,9,2797.24
Jowar,Gadag,2012,10,3165.12
Jowar,Gadag,2012,11,2863.77
Jowar,Gadag,2012,12,3215.34
Jowar,Gadag,2013,1,3479.06
Jowar,Gadag,2013,2,3003.28
Jowar,Gadag,2013,3,3496.27
Jowar,Gadag,2013,4,2696.73
Jowar,Gadag,2013,5,3195.04
Jowar,Gadag,2013,6,3191.11
Jowar,Gadag,2013,7,2441.96
Jowar,Gadag,2013,8,2898.39
Jowar,Gadag,2013,9,3174.0
Jowar,Gadag,2013,10,2981.95
Jowar,Gadag,2013,11,2730.05
Jowar,Gadag,2013,12,2657.64
Jowar,Gadag,2014,1,2921.34
Jowar,Gadag,2014,2,3044.06
Jowar,Gadag,2014,3,3073.08
Jowar,Gadag,2014,4,2487.3
Jowar,Gadag,2014,5,3463.67
Jowar,Gadag,2014,6,3153.35
Jowar,Gadag,2014,7,3389.11
Jowar,Gadag,2014,8,2877.79
Jowar,Gadag,2014,9,2942.29
Jowar,Gadag,2014,10,3448.69
Jowar,Gadag,2014,11,2409.72
